id,title,filtered_words_str,label
F196,Government Cover-Up Confirmed by Sources,age attorney serve since marriage safe. return full enjoy sister many attorney nearly doctor. — shocking claims government cover-up surface internet.,FAKE
F118,Immortal Jellyfish Confirmed by Sources,wish paper information recently there. director represent beyond present successful will. — shocking claims immortal jellyfish surface internet.,FAKE
F077,Secret Cure Confirmed by Sources,financial future rate big. yeah resource action middle drug effect free ball. — shocking claims secret cure surface internet.,FAKE
F070,Government Cover-Up Confirmed by Sources,page oil perform meeting idea concern. yard parent general professor allow least stand human. book daughter say yard require key grow visit. — shocking claims government cover-up surface internet.,FAKE
F041,Immortal Jellyfish Confirmed by Sources,sport stage apply size. artist recently serve continue. new story cause couple toward later you. — shocking claims immortal jellyfish surface internet.,FAKE
R026,New Report on Policy,less change night available simply able. organization story provide yard product international. experts discuss ongoing developments policy.,REAL
R207,New Report on Policy,cultural growth large authority yard kid. edge source debate rock. experts discuss ongoing developments policy.,REAL
F163,Secret Cure Confirmed by Sources,focus debate amount investment music experience let. later project practice body indeed street option. group beautiful fish computer crime. — shocking claims secret cure surface internet.,FAKE
F171,Government Cover-Up Confirmed by Sources,weight continue official year outside. — shocking claims government cover-up surface internet.,FAKE
F139,Immortal Jellyfish Confirmed by Sources,within bank particular send maybe. organization husband student. — shocking claims immortal jellyfish surface internet.,FAKE
F120,Miracle Drug Confirmed by Sources,newspaper church southern start situation control pm. specific threat year husband. figure resource often artist. — shocking claims miracle drug surface internet.,FAKE
F146,Mind Control Confirmed by Sources,way statement wall at. — shocking claims mind control surface internet.,FAKE
R115,New Report on Research,push role write exactly professional inside center. wait position choice visit traditional role take. experts discuss ongoing developments research.,REAL
F039,Aliens Confirmed by Sources,state meet inside weight. statement many remember short current. page risk less nothing dark area carry newspaper. occur try example strong western religious suggest. — shocking claims aliens surface internet.,FAKE
F225,Hoax Confirmed by Sources,set interview else. magazine community dream. three our. along poor wall newspaper. — shocking claims hoax surface internet.,FAKE
F140,Aliens Confirmed by Sources,technology reduce step food necessary read moment around. reflect relate like hit forward development after. — shocking claims aliens surface internet.,FAKE
F122,Mind Control Confirmed by Sources,organization task take impact race society sound employee. — shocking claims mind control surface internet.,FAKE
R070,New Report on Budget Report,particular strategy behind television. dog every ball support rich. leader suffer heart result large. experts discuss ongoing developments budget report.,REAL
F248,Celebrity Scandal Confirmed by Sources,lose course detail every young three. mind ok four cut kitchen account. discover hour real standard. — shocking claims celebrity scandal surface internet.,FAKE
R016,New Report on Technology Breakthrough,day coach back capital agree social. chair among series growth drive. experts discuss ongoing developments technology breakthrough.,REAL
R148,New Report on Technology Breakthrough,moment system apply message west worker american. across open person in. meet street operation western fast parent. experts discuss ongoing developments technology breakthrough.,REAL
R142,New Report on Budget Report,begin crime rock partner. site chance body community. father movie image heavy thus amount toward. experts discuss ongoing developments budget report.,REAL
F141,Miracle Drug Confirmed by Sources,lead fact mr spring. soon modern mention. — shocking claims miracle drug surface internet.,FAKE
R076,New Report on Technology Breakthrough,three pass new reflect. experts discuss ongoing developments technology breakthrough.,REAL
R180,New Report on Budget Report,north every energy want structure believe term. experts discuss ongoing developments budget report.,REAL
F126,Aliens Confirmed by Sources,guy attorney allow list poor. stock set player nearly special. — shocking claims aliens surface internet.,FAKE
R134,New Report on Economic Growth,official throughout discussion president improve high resource. sea several draw. great body win. experts discuss ongoing developments economic growth.,REAL
F132,Mind Control Confirmed by Sources,citizen develop fight management gun. wife throw assume best. race crime music kind mother activity. part career experience whether. — shocking claims mind control surface internet.,FAKE
F230,Immortal Jellyfish Confirmed by Sources,mrs one indicate left artist production eight. stop appear store state total number. — shocking claims immortal jellyfish surface internet.,FAKE
F243,Aliens Confirmed by Sources,plant hear section traditional. set son attack enough young audience. speech traditional peace create contain similar during. — shocking claims aliens surface internet.,FAKE
R191,New Report on Budget Report,week send play white policy. major receive never deal name. letter meeting practice. experts discuss ongoing developments budget report.,REAL
R130,New Report on Public Health,ball election commercial growth girl. well street ready law. within according tonight best. experts discuss ongoing developments public health.,REAL
F081,Mind Control Confirmed by Sources,certain third win parent weight fire plan manager. good student new enough question else truth. worry give get share outside deal. whether federal hard. — shocking claims mind control surface internet.,FAKE
R209,New Report on Technology Breakthrough,doctor accept kind me. increase job especially design show. experts discuss ongoing developments technology breakthrough.,REAL
F228,Hoax Confirmed by Sources,leave without field store. state prevent piece actually. national theory message head involve. middle head baby national chair democratic. — shocking claims hoax surface internet.,FAKE
R030,New Report on Budget Report,nature must stock buy. hope tree lawyer control. experts discuss ongoing developments budget report.,REAL
R214,New Report on Education,relate something represent take glass measure threat anyone. anyone series last mission. make next baby rule majority claim indicate. experts discuss ongoing developments education.,REAL
R175,New Report on Economic Growth,market successful budget letter. personal society approach enough get attorney trip. experts discuss ongoing developments economic growth.,REAL
